0,144.19,104.86
0.0001,144.18,104.82
0.0002,144.17,104.77
0.0003,144.16,104.73
0.0004,144.16,104.68
0.0005,144.15,104.64
0.0006,144.14,104.59
0.0007,144.13,104.54
0.0008,144.12,104.5
0.0009,144.11,104.45
0.001,144.11,104.41
0.0011,144.1,104.36
0.0012,144.09,104.32
0.0013,144.08,104.27
0.0014,144.07,104.23
0.0015,144.06,104.18
0.0016,144.06,104.14
0.0017,144.05,104.09
0.0018,144.04,104.05
0.0019,144.03,104
0.002,144.02,103.96
0.0021,144.01,103.91
0.0022,144.01,103.87
0.0023,144,103.83
0.0024,143.99,103.78
0.0025,143.98,103.74
0.0026,143.97,103.69
0.0027,143.96,103.65
0.0028,143.96,103.6
0.0029,143.95,103.56
0.003,143.94,103.51
0.0031,143.93,103.47
0.0032,143.92,103.43
0.0033,143.91,103.38
0.0034,143.91,103.34
0.0035,143.9,103.29
0.0036,143.89,103.25
0.0037,143.88,103.21
0.0038,143.87,103.16
0.0039,143.86,103.12
0.004,143.86,103.07
0.0041,143.85,103.03
0.0042,143.84,102.99
0.0043,143.83,102.94
0.0044,143.82,102.9
0.0045,143.82,102.86
0.0046,143.81,102.81
0.0047,143.8,102.77
0.0048,143.79,102.72
0.0049,143.78,102.68
0.005,143.77,102.64
0.0051,143.77,102.59
0.0052,143.76,102.55
0.0053,143.75,102.51
0.0054,143.74,102.46
0.0055,143.73,102.42
0.0056,143.72,102.38
0.0057,143.72,102.34
0.0058,143.71,102.29
0.0059,143.7,102.25
0.006,143.69,102.21
0.0061,143.68,102.16
0.0062,143.68,102.12
0.0063,143.67,102.08
0.0064,143.66,102.03
0.0065,143.65,101.99
0.0066,143.64,101.95
0.0067,143.64,101.91
0.0068,143.63,101.86
0.0069,143.62,101.82
0.007,143.61,101.78
0.0071,143.6,101.74
0.0072,143.59,101.69
0.0073,143.59,101.65
0.0074,143.58,101.61
0.0075,143.57,101.57
0.0076,143.56,101.52
0.0077,143.55,101.48
0.0078,143.55,101.44
0.0079,143.54,101.4
0.008,143.53,101.35
0.0081,143.52,101.31
0.0082,143.51,101.27
0.0083,143.51,101.23
0.0084,143.5,101.19
0.0085,143.49,101.14
0.0086,143.48,101.1
0.0087,143.47,101.06
0.0088,143.46,101.02
0.0089,143.46,100.98
0.009,143.45,100.94
0.0091,143.44,100.89
0.0092,143.43,100.85
0.0093,143.42,100.81
0.0094,143.42,100.77
0.0095,143.41,100.73
0.0096,143.4,100.69
0.0097,143.39,100.64
0.0098,143.38,100.6
0.0099,143.38,100.56
0.01,143.37,100.52
0.0101,143.36,100.48
0.0102,143.35,100.44
0.0103,143.34,100.4
0.0104,143.34,100.36
0.0105,143.33,100.31
0.0106,143.32,100.27
0.0107,143.31,100.23
0.0108,143.3,100.19
0.0109,143.3,100.15
0.011,143.29,100.11
0.0111,143.28,100.07
0.0112,143.27,100.03
0.0113,143.26,99.987
0.0114,143.26,99.946
0.0115,143.25,99.906
0.0116,143.24,99.865
0.0117,143.23,99.824
0.0118,143.22,99.784
0.0119,143.22,99.743
0.012,143.21,99.703
0.0121,143.2,99.662
0.0122,143.19,99.622
0.0123,143.18,99.581
0.0124,143.18,99.541
0.0125,143.17,99.501
0.0126,143.16,99.46
0.0127,143.15,99.42
0.0128,143.14,99.38
0.0129,143.14,99.34
0.013,143.13,99.3
0.0131,143.12,99.26
0.0132,143.11,99.22
0.0133,143.1,99.18
0.0134,143.1,99.14
0.0135,143.09,99.1
0.0136,143.08,99.06
0.0137,143.07,99.02
0.0138,143.06,98.98
0.0139,143.06,98.941
0.014,143.05,98.901
0.0141,143.04,98.861
0.0142,143.03,98.822
0.0143,143.02,98.782
0.0144,143.02,98.742
0.0145,143.01,98.703
0.0146,143,98.663
0.0147,142.99,98.624
0.0148,142.99,98.585
0.0149,142.98,98.545
0.015,142.97,98.506
0.0151,142.96,98.467
0.0152,142.95,98.427
0.0153,142.95,98.388
0.0154,142.94,98.349
0.0155,142.93,98.31
0.0156,142.92,98.271
0.0157,142.91,98.232
0.0158,142.91,98.193
0.0159,142.9,98.154
0.016,142.89,98.115
0.0161,142.88,98.076
0.0162,142.88,98.037
0.0163,142.87,97.998
0.0164,142.86,97.959
0.0165,142.85,97.921
0.0166,142.84,97.882
0.0167,142.84,97.843
0.0168,142.83,97.805
0.0169,142.82,97.766
0.017,142.81,97.727
