0,76.852,-13.773
0.0001,76.851,-13.773
0.0002,76.85,-13.772
0.0003,76.848,-13.772
0.0004,76.846,-13.771
0.0005,76.844,-13.77
0.0006,76.841,-13.769
0.0007,76.839,-13.768
0.0008,76.836,-13.767
0.0009,76.834,-13.766
0.001,76.831,-13.765
0.0011,76.828,-13.763
0.0012,76.826,-13.762
0.0013,76.823,-13.76
0.0014,76.82,-13.758
0.0015,76.817,-13.757
0.0016,76.815,-13.755
0.0017,76.812,-13.753
0.0018,76.809,-13.751
0.0019,76.807,-13.749
0.002,76.804,-13.746
0.0021,76.801,-13.744
0.0022,76.799,-13.742
0.0023,76.796,-13.739
0.0024,76.793,-13.736
0.0025,76.791,-13.734
0.0026,76.788,-13.731
0.0027,76.786,-13.728
0.0028,76.783,-13.725
0.0029,76.78,-13.722
0.003,76.778,-13.719
0.0031,76.775,-13.716
0.0032,76.773,-13.712
0.0033,76.77,-13.709
0.0034,76.768,-13.706
0.0035,76.765,-13.702
0.0036,76.763,-13.698
0.0037,76.76,-13.694
0.0038,76.758,-13.691
0.0039,76.756,-13.687
0.004,76.753,-13.683
0.0041,76.751,-13.679
0.0042,76.748,-13.674
0.0043,76.746,-13.67
0.0044,76.744,-13.666
0.0045,76.741,-13.661
0.0046,76.739,-13.657
0.0047,76.737,-13.652
0.0048,76.735,-13.647
0.0049,76.732,-13.642
0.005,76.73,-13.637
0.0051,76.728,-13.632
0.0052,76.726,-13.627
0.0053,76.723,-13.622
0.0054,76.721,-13.617
0.0055,76.719,-13.611
0.0056,76.717,-13.606
0.0057,76.715,-13.6
0.0058,76.713,-13.595
0.0059,76.71,-13.589
0.006,76.708,-13.583
0.0061,76.706,-13.577
0.0062,76.704,-13.571
0.0063,76.702,-13.565
0.0064,76.7,-13.559
0.0065,76.698,-13.553
0.0066,76.696,-13.546
0.0067,76.694,-13.54
0.0068,76.692,-13.533
0.0069,76.69,-13.527
0.007,76.688,-13.52
0.0071,76.686,-13.513
0.0072,76.684,-13.506
0.0073,76.682,-13.499
0.0074,76.68,-13.492
0.0075,76.678,-13.485
0.0076,76.676,-13.478
0.0077,76.675,-13.47
0.0078,76.673,-13.463
0.0079,76.671,-13.455
0.008,76.669,-13.448
0.0081,76.667,-13.44
0.0082,76.666,-13.432
0.0083,76.664,-13.424
0.0084,76.662,-13.416
0.0085,76.66,-13.408
0.0086,76.658,-13.4
0.0087,76.657,-13.392
0.0088,76.655,-13.384
0.0089,76.653,-13.375
0.009,76.652,-13.367
0.0091,76.65,-13.358
0.0092,76.648,-13.349
0.0093,76.647,-13.341
0.0094,76.645,-13.332
0.0095,76.644,-13.323
0.0096,76.642,-13.314
0.0097,76.64,-13.305
0.0098,76.639,-13.295
0.0099,76.637,-13.286
0.01,76.636,-13.277
0.0101,76.634,-13.267
0.0102,76.633,-13.258
0.0103,76.631,-13.248
0.0104,76.63,-13.238
0.0105,76.628,-13.228
0.0106,76.627,-13.219
0.0107,76.625,-13.208
0.0108,76.624,-13.198
0.0109,76.622,-13.188
0.011,76.621,-13.178
0.0111,76.62,-13.168
0.0112,76.618,-13.157
0.0113,76.617,-13.146
0.0114,76.616,-13.136
0.0115,76.614,-13.125
0.0116,76.613,-13.114
0.0117,76.612,-13.103
0.0118,76.61,-13.092
0.0119,76.609,-13.081
0.012,76.608,-13.07
0.0121,76.607,-13.059
0.0122,76.605,-13.048
0.0123,76.604,-13.036
0.0124,76.603,-13.025
0.0125,76.602,-13.013
0.0126,76.601,-13.001
0.0127,76.599,-12.989
0.0128,76.598,-12.978
0.0129,76.597,-12.966
0.013,76.596,-12.954
0.0131,76.595,-12.941
0.0132,76.594,-12.929
0.0133,76.593,-12.917
0.0134,76.592,-12.904
0.0135,76.591,-12.892
0.0136,76.59,-12.879
0.0137,76.589,-12.867
0.0138,76.588,-12.854
0.0139,76.587,-12.841
0.014,76.586,-12.828
0.0141,76.585,-12.815
0.0142,76.584,-12.802
0.0143,76.583,-12.789
0.0144,76.582,-12.776
0.0145,76.581,-12.762
0.0146,76.58,-12.749
0.0147,76.579,-12.735
0.0148,76.578,-12.722
0.0149,76.578,-12.708
0.015,76.577,-12.694
0.0151,76.576,-12.68
0.0152,76.575,-12.666
0.0153,76.574,-12.652
0.0154,76.574,-12.638
0.0155,76.573,-12.624
0.0156,76.572,-12.609
0.0157,76.571,-12.595
0.0158,76.571,-12.58
0.0159,76.57,-12.566
0.016,76.569,-12.551
0.0161,76.568,-12.536
0.0162,76.568,-12.521
0.0163,76.567,-12.506
0.0164,76.566,-12.491
0.0165,76.566,-12.476
0.0166,76.565,-12.461
0.0167,76.565,-12.446
0.0168,76.564,-12.43
0.0169,76.563,-12.415
0.017,76.563,-12.399
0.0171,76.562,-12.384
0.0172,76.562,-12.368
0.0173,76.561,-12.352
0.0174,76.561,-12.336
0.0175,76.56,-12.32
0.0176,76.56,-12.304
0.0177,76.559,-12.288
0.0178,76.559,-12.272
0.0179,76.559,-12.256
0.018,76.558,-12.239
0.0181,76.558,-12.223
0.0182,76.557,-12.206
0.0183,76.557,-12.189
0.0184,76.557,-12.173
0.0185,76.556,-12.156
0.0186,76.556,-12.139
0.0187,76.556,-12.122
0.0188,76.555,-12.105
0.0189,76.555,-12.087
0.019,76.555,-12.07
0.0191,76.554,-12.053
0.0192,76.554,-12.035
0.0193,76.554,-12.018
0.0194,76.554,-12
0.0195,76.553,-11.983
0.0196,76.553,-11.965
0.0197,76.553,-11.947
0.0198,76.553,-11.929
0.0199,76.553,-11.911
0.02,76.552,-11.893
0.0201,76.552,-11.874
0.0202,76.552,-11.856
0.0203,76.552,-11.838
0.0204,76.552,-11.819
0.0205,76.552,-11.801
0.0206,76.552,-11.782
0.0207,76.552,-11.763
0.0208,76.552,-11.745
0.0209,76.552,-11.726
0.021,76.552,-11.707
0.0211,76.552,-11.688
0.0212,76.552,-11.668
0.0213,76.552,-11.649
0.0214,76.552,-11.63
0.0215,76.552,-11.61
0.0216,76.552,-11.591
0.0217,76.552,-11.571
0.0218,76.552,-11.552
0.0219,76.552,-11.532
0.022,76.552,-11.512
0.0221,76.552,-11.492
0.0222,76.553,-11.472
0.0223,76.553,-11.452
0.0224,76.553,-11.432
0.0225,76.553,-11.412
0.0226,76.553,-11.391
0.0227,76.553,-11.371
0.0228,76.554,-11.35
0.0229,76.554,-11.33
0.023,76.554,-11.309
0.0231,76.554,-11.288
0.0232,76.555,-11.268
0.0233,76.555,-11.247
0.0234,76.555,-11.226
0.0235,76.556,-11.205
0.0236,76.556,-11.183
0.0237,76.556,-11.162
0.0238,76.557,-11.141
0.0239,76.557,-11.119
0.024,76.557,-11.098
0.0241,76.558,-11.076
0.0242,76.558,-11.055
0.0243,76.559,-11.033
0.0244,76.559,-11.011
0.0245,76.559,-10.989
0.0246,76.56,-10.967
0.0247,76.56,-10.945
0.0248,76.561,-10.923
0.0249,76.561,-10.901
0.025,76.562,-10.878
0.0251,76.562,-10.856
0.0252,76.563,-10.833
0.0253,76.563,-10.811
0.0254,76.564,-10.788
0.0255,76.565,-10.765
0.0256,76.565,-10.743
0.0257,76.566,-10.72
0.0258,76.566,-10.697
0.0259,76.567,-10.674
0.026,76.568,-10.65
0.0261,76.568,-10.627
0.0262,76.569,-10.604
0.0263,76.57,-10.58
0.0264,76.57,-10.557
0.0265,76.571,-10.533
0.0266,76.572,-10.51
0.0267,76.572,-10.486
0.0268,76.573,-10.462
0.0269,76.574,-10.438
0.027,76.575,-10.414
0.0271,76.576,-10.39
0.0272,76.576,-10.366
0.0273,76.577,-10.342
0.0274,76.578,-10.318
0.0275,76.579,-10.293
0.0276,76.58,-10.269
0.0277,76.58,-10.244
0.0278,76.581,-10.22
0.0279,76.582,-10.195
0.028,76.583,-10.17
0.0281,76.584,-10.145
0.0282,76.585,-10.12
0.0283,76.586,-10.095
0.0284,76.587,-10.07
0.0285,76.588,-10.045
0.0286,76.589,-10.02
0.0287,76.59,-9.9944
0.0288,76.591,-9.969
0.0289,76.592,-9.9435
0.029,76.593,-9.9179
0.0291,76.594,-9.8922
0.0292,76.595,-9.8665
0.0293,76.596,-9.8406
0.0294,76.597,-9.8147
0.0295,76.598,-9.7888
0.0296,76.599,-9.7627
0.0297,76.6,-9.7365
0.0298,76.601,-9.7103
0.0299,76.602,-9.684
0.03,76.604,-9.6576
0.0301,76.605,-9.6312
0.0302,76.606,-9.6047
0.0303,76.607,-9.578
0.0304,76.608,-9.5513
0.0305,76.609,-9.5246
0.0306,76.611,-9.4977
0.0307,76.612,-9.4708
0.0308,76.613,-9.4438
0.0309,76.614,-9.4167
0.031,76.616,-9.3895
0.0311,76.617,-9.3623
0.0312,76.618,-9.335
0.0313,76.62,-9.3076
0.0314,76.621,-9.2801
0.0315,76.622,-9.2525
0.0316,76.624,-9.2249
0.0317,76.625,-9.1972
0.0318,76.626,-9.1694
0.0319,76.628,-9.1415
0.032,76.629,-9.1136
0.0321,76.63,-9.0856
0.0322,76.632,-9.0575
0.0323,76.633,-9.0293
0.0324,76.635,-9.001
0.0325,76.636,-8.9727
0.0326,76.638,-8.9443
0.0327,76.639,-8.9158
0.0328,76.641,-8.8872
0.0329,76.642,-8.8586
0.033,76.644,-8.8299
0.0331,76.645,-8.8011
0.0332,76.647,-8.7722
0.0333,76.648,-8.7433
0.0334,76.65,-8.7142
0.0335,76.651,-8.6851
0.0336,76.653,-8.656
0.0337,76.654,-8.6267
0.0338,76.656,-8.5974
0.0339,76.658,-8.568
0.034,76.659,-8.5385
0.0341,76.661,-8.509
0.0342,76.663,-8.4793
0.0343,76.664,-8.4496
0.0344,76.666,-8.4198
0.0345,76.668,-8.39
0.0346,76.669,-8.3601
0.0347,76.671,-8.33
0.0348,76.673,-8.3
0.0349,76.674,-8.2698
0.035,76.676,-8.2396
0.0351,76.678,-8.2093
0.0352,76.68,-8.1789
0.0353,76.681,-8.1484
0.0354,76.683,-8.1179
0.0355,76.685,-8.0873
0.0356,76.687,-8.0566
0.0357,76.689,-8.0259
0.0358,76.691,-7.995
0.0359,76.692,-7.9641
0.036,76.694,-7.9331
