0,110.08,-48.836
0.0001,111.71,-49.575
0.0002,112.61,-49.979
0.0003,113.11,-50.196
0.0004,113.37,-50.312
0.0005,113.52,-50.371
0.0006,113.59,-50.398
0.0007,113.63,-50.408
0.0008,113.64,-50.408
0.0009,113.64,-50.403
0.001,113.64,-50.395
0.0011,113.64,-50.384
0.0012,113.63,-50.373
0.0013,113.62,-50.361
0.0014,113.61,-50.349
0.0015,113.6,-50.336
0.0016,113.59,-50.323
0.0017,113.58,-50.31
0.0018,113.57,-50.296
0.0019,113.56,-50.282
0.002,113.55,-50.268
0.0021,113.54,-50.254
0.0022,113.53,-50.24
0.0023,113.52,-50.225
0.0024,113.51,-50.21
0.0025,113.5,-50.195
0.0026,113.49,-50.18
0.0027,113.48,-50.164
0.0028,113.47,-50.149
0.0029,113.46,-50.133
0.003,113.45,-50.117
0.0031,113.44,-50.101
0.0032,113.43,-50.084
0.0033,113.42,-50.068
0.0034,113.41,-50.051
0.0035,113.4,-50.034
0.0036,113.39,-50.017
0.0037,113.37,-50
0.0038,113.36,-49.982
0.0039,113.35,-49.964
0.004,113.34,-49.946
0.0041,113.33,-49.928
0.0042,113.32,-49.91
0.0043,113.31,-49.892
0.0044,113.3,-49.873
0.0045,113.29,-49.854
0.0046,113.28,-49.835
0.0047,113.27,-49.816
0.0048,113.26,-49.797
0.0049,113.25,-49.778
0.005,113.24,-49.758
0.0051,113.23,-49.738
0.0052,113.22,-49.719
0.0053,113.21,-49.698
0.0054,113.2,-49.678
0.0055,113.19,-49.658
0.0056,113.18,-49.638
0.0057,113.17,-49.617
0.0058,113.16,-49.596
0.0059,113.15,-49.575
0.006,113.14,-49.554
0.0061,113.13,-49.533
0.0062,113.12,-49.512
0.0063,113.11,-49.491
0.0064,113.1,-49.469
0.0065,113.09,-49.448
0.0066,113.08,-49.426
0.0067,113.07,-49.404
0.0068,113.05,-49.383
0.0069,113.04,-49.361
0.007,113.03,-49.339
0.0071,113.02,-49.318
0.0072,113.01,-49.296
0.0073,113,-49.274
0.0074,112.99,-49.253
0.0075,112.98,-49.231
0.0076,112.97,-49.209
0.0077,112.96,-49.186
0.0078,112.95,-49.164
0.0079,112.94,-49.141
0.008,112.93,-49.119
0.0081,112.92,-49.095
0.0082,112.91,-49.072
0.0083,112.9,-49.049
0.0084,112.89,-49.025
0.0085,112.88,-49.001
0.0086,112.87,-48.977
0.0087,112.86,-48.953
0.0088,112.85,-48.928
0.0089,112.84,-48.903
0.009,112.83,-48.879
0.0091,112.82,-48.853
0.0092,112.81,-48.828
0.0093,112.8,-48.803
0.0094,112.79,-48.777
0.0095,112.78,-48.751
0.0096,112.78,-48.725
0.0097,112.77,-48.698
0.0098,112.76,-48.671
