0,0.0071141
0.0001,0.0071331
0.0002,0.0071526
0.0003,0.0071727
0.0004,0.0071933
0.0005,0.0072145
0.0006,0.0072362
0.0007,0.0072585
0.0008,0.0072814
0.0009,0.0073048
0.001,0.0073287
0.0011,0.0073532
0.0012,0.0073782
0.0013,0.0074038
0.0014,0.0074299
0.0015,0.0074566
0.0016,0.0074838
0.0017,0.0075116
0.0018,0.0075399
0.0019,0.0075687
0.002,0.0075981
0.0021,0.007628
0.0022,0.0076584
0.0023,0.0076893
0.0024,0.0077208
0.0025,0.0077529
0.0026,0.0077854
0.0027,0.0078185
0.0028,0.0078521
0.0029,0.0078862
0.003,0.0079208
0.0031,0.007956
0.0032,0.0079917
0.0033,0.0080278
0.0034,0.0080646
0.0035,0.0081018
0.0036,0.0081395
0.0037,0.0081777
0.0038,0.0082165
0.0039,0.0082557
0.004,0.0082955
0.0041,0.0083358
0.0042,0.0083765
0.0043,0.0084178
0.0044,0.0084595
0.0045,0.0085018
0.0046,0.0085445
0.0047,0.0085878
0.0048,0.0086315
0.0049,0.0086757
0.005,0.0087204
0.0051,0.0087656
0.0052,0.0088113
0.0053,0.0088574
0.0054,0.008904
0.0055,0.0089511
0.0056,0.0089987
0.0057,0.0090467
0.0058,0.0090953
0.0059,0.0091442
0.006,0.0091937
0.0061,0.0092436
0.0062,0.009294
0.0063,0.0093448
0.0064,0.0093961
0.0065,0.0094478
0.0066,0.0095
0.0067,0.0095526
0.0068,0.0096057
0.0069,0.0096592
0.007,0.0097132
0.0071,0.0097676
0.0072,0.0098224
0.0073,0.0098777
0.0074,0.0099334
0.0075,0.0099895
0.0076,0.010046
0.0077,0.010103
0.0078,0.01016
0.0079,0.010218
0.008,0.010276
0.0081,0.010335
0.0082,0.010394
0.0083,0.010453
0.0084,0.010513
0.0085,0.010573
0.0086,0.010634
0.0087,0.010695
0.0088,0.010756
0.0089,0.010818
0.009,0.01088
0.0091,0.010943
0.0092,0.011006
0.0093,0.011069
0.0094,0.011133
0.0095,0.011196
0.0096,0.011261
0.0097,0.011325
0.0098,0.01139
0.0099,0.011456
0.01,0.011521
0.0101,0.011587
0.0102,0.011654
0.0103,0.01172
0.0104,0.011787
0.0105,0.011854
0.0106,0.011922
0.0107,0.011989
0.0108,0.012057
0.0109,0.012125
0.011,0.012194
0.0111,0.012263
0.0112,0.012332
0.0113,0.012401
0.0114,0.01247
0.0115,0.012539
0.0116,0.012609
0.0117,0.012678
0.0118,0.012747
0.0119,0.012816
0.012,0.012885
0.0121,0.012953
0.0122,0.013022
0.0123,0.013091
0.0124,0.013159
0.0125,0.013229
0.0126,0.013298
0.0127,0.013369
0.0128,0.013439
0.0129,0.013511
0.013,0.013583
0.0131,0.013655
0.0132,0.013728
0.0133,0.013802
0.0134,0.013876
0.0135,0.01395
0.0136,0.014026
0.0137,0.014101
0.0138,0.014178
0.0139,0.014254
0.014,0.014332
0.0141,0.01441
0.0142,0.014488
0.0143,0.014567
0.0144,0.014647
0.0145,0.014727
0.0146,0.014808
0.0147,0.014889
0.0148,0.014971
0.0149,0.015053
0.015,0.015136
0.0151,0.015219
0.0152,0.015303
0.0153,0.015388
0.0154,0.015473
0.0155,0.015559
0.0156,0.015645
0.0157,0.015732
0.0158,0.015819
0.0159,0.015907
0.016,0.015995
0.0161,0.016084
0.0162,0.016174
0.0163,0.016264
0.0164,0.016354
0.0165,0.016445
0.0166,0.016537
0.0167,0.016629
0.0168,0.016722
0.0169,0.016815
0.017,0.016909
0.0171,0.017004
0.0172,0.017099
0.0173,0.017194
0.0174,0.01729
0.0175,0.017387
0.0176,0.017484
0.0177,0.017582
0.0178,0.01768
0.0179,0.017779
0.018,0.017878
0.0181,0.017978
0.0182,0.018079
0.0183,0.01818
0.0184,0.018281
0.0185,0.018383
0.0186,0.018486
0.0187,0.018589
0.0188,0.018693
0.0189,0.018797
0.019,0.018902
0.0191,0.019007
0.0192,0.019113
0.0193,0.019219
0.0194,0.019326
0.0195,0.019434
0.0196,0.019542
0.0197,0.019651
0.0198,0.01976
0.0199,0.01987
0.02,0.01998
0.0201,0.020091
0.0202,0.020202
0.0203,0.020314
0.0204,0.020426
0.0205,0.020539
0.0206,0.020653
0.0207,0.020767
0.0208,0.020882
0.0209,0.020997
0.021,0.021112
0.0211,0.021229
0.0212,0.021345
0.0213,0.021463
0.0214,0.021581
0.0215,0.021699
0.0216,0.021818
0.0217,0.021938
0.0218,0.022058
0.0219,0.022178
0.022,0.022299
0.0221,0.022421
0.0222,0.022543
0.0223,0.022666
0.0224,0.022789
0.0225,0.022913
0.0226,0.023037
0.0227,0.023162
0.0228,0.023288
0.0229,0.023414
0.023,0.02354
0.0231,0.023667
0.0232,0.023795
0.0233,0.023923
0.0234,0.024052
0.0235,0.024181
0.0236,0.024311
0.0237,0.024441
0.0238,0.024572
0.0239,0.024703
0.024,0.024835
0.0241,0.024968
0.0242,0.025101
0.0243,0.025234
0.0244,0.025368
0.0245,0.025503
0.0246,0.025638
0.0247,0.025774
0.0248,0.02591
0.0249,0.026047
0.025,0.026184
0.0251,0.026322
0.0252,0.026461
0.0253,0.026599
0.0254,0.026739
0.0255,0.026879
0.0256,0.027019
0.0257,0.027161
0.0258,0.027302
0.0259,0.027444
0.026,0.027587
0.0261,0.02773
0.0262,0.027874
0.0263,0.028018
0.0264,0.028163
0.0265,0.028308
0.0266,0.028454
0.0267,0.028601
0.0268,0.028748
0.0269,0.028895
0.027,0.029043
0.0271,0.029192
0.0272,0.029341
0.0273,0.029491
0.0274,0.029641
0.0275,0.029791
0.0276,0.029943
0.0277,0.030094
0.0278,0.030247
0.0279,0.0304
0.028,0.030553
0.0281,0.030707
0.0282,0.030861
0.0283,0.031016
0.0284,0.031172
0.0285,0.031328
0.0286,0.031484
0.0287,0.031641
0.0288,0.031799
0.0289,0.031957
0.029,0.032116
0.0291,0.032275
0.0292,0.032435
0.0293,0.032595
0.0294,0.032756
0.0295,0.032917
0.0296,0.033079
0.0297,0.033242
0.0298,0.033404
0.0299,0.033568
0.03,0.033732
0.0301,0.033896
0.0302,0.034061
0.0303,0.034227
0.0304,0.034393
0.0305,0.03456
0.0306,0.034727
0.0307,0.034895
0.0308,0.035063
0.0309,0.035232
0.031,0.035401
0.0311,0.035571
0.0312,0.035741
0.0313,0.035912
0.0314,0.036083
0.0315,0.036255
0.0316,0.036427
0.0317,0.0366
0.0318,0.036774
0.0319,0.036948
0.032,0.037122
0.0321,0.037297
0.0322,0.037473
0.0323,0.037649
0.0324,0.037826
0.0325,0.038003
0.0326,0.038181
0.0327,0.038359
0.0328,0.038538
0.0329,0.038717
0.033,0.038897
0.0331,0.039077
0.0332,0.039258
0.0333,0.039439
0.0334,0.039621
0.0335,0.039803
0.0336,0.039986
0.0337,0.04017
0.0338,0.040353
0.0339,0.040538
0.034,0.040723
0.0341,0.040908
0.0342,0.041094
0.0343,0.041281
0.0344,0.041468
0.0345,0.041656
0.0346,0.041844
0.0347,0.042032
0.0348,0.042222
0.0349,0.042411
0.035,0.042601
0.0351,0.042792
0.0352,0.042983
0.0353,0.043175
0.0354,0.043367
0.0355,0.04356
0.0356,0.043754
0.0357,0.043947
0.0358,0.044142
0.0359,0.044337
0.036,0.044532
0.0361,0.044728
0.0362,0.044924
0.0363,0.045121
0.0364,0.045319
0.0365,0.045517
0.0366,0.045715
0.0367,0.045914
0.0368,0.046113
0.0369,0.046313
0.037,0.046514
0.0371,0.046715
0.0372,0.046917
0.0373,0.047119
0.0374,0.047321
0.0375,0.047524
0.0376,0.047728
0.0377,0.047932
0.0378,0.048137
0.0379,0.048342
0.038,0.048548
0.0381,0.048754
0.0382,0.04896
0.0383,0.049168
0.0384,0.049375
0.0385,0.049584
0.0386,0.049792
0.0387,0.050002
0.0388,0.050211
0.0389,0.050422
0.039,0.050632
0.0391,0.050844
0.0392,0.051055
0.0393,0.051268
0.0394,0.051481
0.0395,0.051694
0.0396,0.051908
0.0397,0.052122
0.0398,0.052337
0.0399,0.052552
0.04,0.052768
0.0401,0.052984
0.0402,0.053201
0.0403,0.053419
0.0404,0.053637
0.0405,0.053855
0.0406,0.054074
0.0407,0.054293
0.0408,0.054513
0.0409,0.054734
0.041,0.054955
0.0411,0.055176
0.0412,0.055398
0.0413,0.05562
0.0414,0.055843
0.0415,0.056067
0.0416,0.056291
0.0417,0.056515
0.0418,0.05674
0.0419,0.056966
0.042,0.057192
0.0421,0.057418
0.0422,0.057645
0.0423,0.057873
0.0424,0.058101
0.0425,0.058329
0.0426,0.058558
0.0427,0.058788
0.0428,0.059018
0.0429,0.059248
0.043,0.059479
0.0431,0.05971
0.0432,0.059942
0.0433,0.060175
0.0434,0.060408
0.0435,0.060641
0.0436,0.060875
0.0437,0.06111
0.0438,0.061345
0.0439,0.06158
0.044,0.061816
0.0441,0.062053
0.0442,0.06229
0.0443,0.062527
0.0444,0.062765
0.0445,0.063004
0.0446,0.063243
0.0447,0.063482
0.0448,0.063722
0.0449,0.063962
0.045,0.064203
0.0451,0.064445
0.0452,0.064687
0.0453,0.064929
0.0454,0.065172
0.0455,0.065415
0.0456,0.065659
0.0457,0.065904
0.0458,0.066149
0.0459,0.066394
0.046,0.06664
0.0461,0.066886
0.0462,0.067133
0.0463,0.06738
0.0464,0.067628
0.0465,0.067876
0.0466,0.068125
0.0467,0.068375
0.0468,0.068624
0.0469,0.068875
0.047,0.069125
0.0471,0.069377
0.0472,0.069628
0.0473,0.069881
0.0474,0.070133
0.0475,0.070387
0.0476,0.07064
0.0477,0.070895
0.0478,0.071149
0.0479,0.071404
0.048,0.07166
0.0481,0.071916
0.0482,0.072173
0.0483,0.07243
0.0484,0.072688
0.0485,0.072946
0.0486,0.073204
0.0487,0.073463
0.0488,0.073723
0.0489,0.073983
0.049,0.074243
0.0491,0.074504
0.0492,0.074766
0.0493,0.075028
0.0494,0.07529
0.0495,0.075553
0.0496,0.075816
0.0497,0.07608
0.0498,0.076345
0.0499,0.07661
0.05,0.076875
0.0501,0.077141
0.0502,0.077407
0.0503,0.077674
0.0504,0.077941
0.0505,0.078209
0.0506,0.078477
0.0507,0.078746
0.0508,0.079015
0.0509,0.079284
0.051,0.079554
0.0511,0.079825
0.0512,0.080096
0.0513,0.080368
0.0514,0.08064
0.0515,0.080912
0.0516,0.081185
0.0517,0.081459
0.0518,0.081733
0.0519,0.082007
0.052,0.082282
0.0521,0.082557
0.0522,0.082833
0.0523,0.083109
0.0524,0.083386
0.0525,0.083663
0.0526,0.083941
0.0527,0.084219
0.0528,0.084498
0.0529,0.084777
0.053,0.085057
0.0531,0.085337
0.0532,0.085617
0.0533,0.085898
0.0534,0.08618
0.0535,0.086462
0.0536,0.086744
0.0537,0.087027
0.0538,0.08731
0.0539,0.087594
0.054,0.087878
0.0541,0.088163
0.0542,0.088448
0.0543,0.088734
0.0544,0.08902
0.0545,0.089307
0.0546,0.089594
0.0547,0.089882
0.0548,0.09017
0.0549,0.090458
0.055,0.090747
0.0551,0.091037
0.0552,0.091327
0.0553,0.091617
0.0554,0.091908
0.0555,0.092199
0.0556,0.092491
0.0557,0.092783
0.0558,0.093076
0.0559,0.093369
0.056,0.093662
0.0561,0.093956
0.0562,0.094251
0.0563,0.094546
0.0564,0.094841
0.0565,0.095137
0.0566,0.095434
0.0567,0.095731
0.0568,0.096028
0.0569,0.096326
0.057,0.096624
0.0571,0.096922
0.0572,0.097222
0.0573,0.097521
0.0574,0.097821
0.0575,0.098122
0.0576,0.098423
0.0577,0.098724
0.0578,0.099026
0.0579,0.099328
0.058,0.099631
0.0581,0.099934
0.0582,0.10024
0.0583,0.10054
0.0584,0.10085
0.0585,0.10115
0.0586,0.10146
0.0587,0.10176
0.0588,0.10207
0.0589,0.10238
0.059,0.10268
0.0591,0.10299
0.0592,0.1033
0.0593,0.10361
0.0594,0.10392
0.0595,0.10423
0.0596,0.10454
0.0597,0.10485
0.0598,0.10516
0.0599,0.10547
0.06,0.10578
